# Corpus reachability verdicts. Generated by `jackall-cli xref reach`;
# do not hand-edit. Methodology: docs/docs/engine-internals/asset-reachability.md
# hash	path	verdict	flags	bytes	outRefs	reason
03513DD8	scripts\game\barkdata\1438960.pfe	unknown	-	9216	0	opaque-referrers(pfe)
CBB1B2A8	scripts\game\barkdata\1438965.pfe	unknown	-	33184	0	opaque-referrers(pfe)
8C3A9B88	scripts\game\barkdata\1439000.pfe	unknown	-	11040	0	opaque-referrers(pfe)
CE403569	scripts\game\barkdata\1439275.pfe	unknown	-	2864	0	opaque-referrers(pfe)
F3A67CCB	scripts\game\barkdata\1439335.pfe	unknown	-	16096	0	opaque-referrers(pfe)
2643C303	scripts\game\barkdata\1439340.pfe	unknown	-	11552	0	opaque-referrers(pfe)
B3296C3E	scripts\game\barkdata\1439410.pfe	unknown	-	2880	0	opaque-referrers(pfe)
7BC9E34E	scripts\game\barkdata\1439415.pfe	unknown	-	3104	0	opaque-referrers(pfe)
35BD1E90	scripts\game\barkdata\1439420.pfe	unknown	-	2624	0	opaque-referrers(pfe)
FD5D91E0	scripts\game\barkdata\1439425.pfe	unknown	-	3056	0	opaque-referrers(pfe)
FEE1CD35	scripts\game\barkdata\1439430.pfe	unknown	-	3312	0	opaque-referrers(pfe)
36014245	scripts\game\barkdata\1439435.pfe	unknown	-	1696	0	opaque-referrers(pfe)
E3E4FD8D	scripts\game\barkdata\1439440.pfe	unknown	-	2416	0	opaque-referrers(pfe)
2B0472FD	scripts\game\barkdata\1439445.pfe	unknown	-	2480	0	opaque-referrers(pfe)
28B82E28	scripts\game\barkdata\1439450.pfe	unknown	-	3168	0	opaque-referrers(pfe)
E058A158	scripts\game\barkdata\1439455.pfe	unknown	-	2720	0	opaque-referrers(pfe)
AE2C5C86	scripts\game\barkdata\1439460.pfe	unknown	-	2224	0	opaque-referrers(pfe)
66CCD3F6	scripts\game\barkdata\1439465.pfe	unknown	-	2320	0	opaque-referrers(pfe)
65708F23	scripts\game\barkdata\1439470.pfe	unknown	-	2368	0	opaque-referrers(pfe)
AD900053	scripts\game\barkdata\1439475.pfe	unknown	-	1584	0	opaque-referrers(pfe)
94263DF6	scripts\game\barkdata\1439480.pfe	unknown	-	3056	0	opaque-referrers(pfe)
5CC6B286	scripts\game\barkdata\1439485.pfe	unknown	-	2576	0	opaque-referrers(pfe)
5F7AEE53	scripts\game\barkdata\1439490.pfe	unknown	-	2176	0	opaque-referrers(pfe)
979A6123	scripts\game\barkdata\1439495.pfe	unknown	-	1184	0	opaque-referrers(pfe)
DDBEE8FA	scripts\game\barkdata\1439515.pfe	unknown	-	3120	0	opaque-referrers(pfe)
6AC280C9	scripts\game\barkdata\1439625.pfe	unknown	-	15840	0	opaque-referrers(pfe)
F1A12831	scripts\game\barkdata\1439835.pfe	unknown	-	12512	0	opaque-referrers(pfe)
244497F9	scripts\game\barkdata\1439840.pfe	unknown	-	5248	0	opaque-referrers(pfe)
ECA41889	scripts\game\barkdata\1439845.pfe	unknown	-	11312	0	opaque-referrers(pfe)
EF18445C	scripts\game\barkdata\1439850.pfe	unknown	-	5344	0	opaque-referrers(pfe)
9F36ACF5	scripts\game\barkdata\1439930.pfe	unknown	-	24304	0	opaque-referrers(pfe)
4AD3133D	scripts\game\barkdata\1439945.pfe	unknown	-	21344	0	opaque-referrers(pfe)
496F4FE8	scripts\game\barkdata\1439950.pfe	unknown	-	20176	0	opaque-referrers(pfe)
33AF1C88	scripts\game\barkdata\1439952.pfe	unknown	-	1184	0	opaque-referrers(pfe)
818FC098	scripts\game\barkdata\1439955.pfe	unknown	-	5344	0	opaque-referrers(pfe)
CFFB3D46	scripts\game\barkdata\1439960.pfe	unknown	-	32224	0	opaque-referrers(pfe)
04A7EEE3	scripts\game\barkdata\1439970.pfe	unknown	-	24240	0	opaque-referrers(pfe)
F5F15C36	scripts\game\barkdata\1439980.pfe	unknown	-	11504	0	opaque-referrers(pfe)
3D11D346	scripts\game\barkdata\1439985.pfe	unknown	-	28656	0	opaque-referrers(pfe)
F4A8B1BF	scripts\game\barkdata\1440015.pfe	unknown	-	11056	0	opaque-referrers(pfe)
BADC4C61	scripts\game\barkdata\1440020.pfe	unknown	-	4208	0	opaque-referrers(pfe)
723CC311	scripts\game\barkdata\1440025.pfe	unknown	-	15632	0	opaque-referrers(pfe)
B96010B4	scripts\game\barkdata\1440035.pfe	unknown	-	11840	0	opaque-referrers(pfe)
6F39F3A9	scripts\game\barkdata\1440055.pfe	unknown	-	12128	0	opaque-referrers(pfe)
E9AD8107	scripts\game\barkdata\1440065.pfe	unknown	-	9296	0	opaque-referrers(pfe)
5163E6DE	scripts\game\barkdata\1440100.pfe	unknown	-	8800	0	opaque-referrers(pfe)
873A05C3	scripts\game\barkdata\1440160.pfe	unknown	-	9584	0	opaque-referrers(pfe)
75D0EBC3	scripts\game\barkdata\1440185.pfe	unknown	-	9264	0	opaque-referrers(pfe)
7E32902E	scripts\game\barkdata\1440265.pfe	unknown	-	3376	0	opaque-referrers(pfe)
7D8ECCFB	scripts\game\barkdata\1440270.pfe	unknown	-	3344	0	opaque-referrers(pfe)
B56E438B	scripts\game\barkdata\1440275.pfe	unknown	-	3504	0	opaque-referrers(pfe)
958D3A91	scripts\game\barkdata\1440345.pfe	unknown	-	2576	0	opaque-referrers(pfe)
96316644	scripts\game\barkdata\1440350.pfe	unknown	-	3056	0	opaque-referrers(pfe)
5ED1E934	scripts\game\barkdata\1440355.pfe	unknown	-	2240	0	opaque-referrers(pfe)
10A514EA	scripts\game\barkdata\1440360.pfe	unknown	-	2608	0	opaque-referrers(pfe)
D8459B9A	scripts\game\barkdata\1440365.pfe	unknown	-	3984	0	opaque-referrers(pfe)
DBF9C74F	scripts\game\barkdata\1440370.pfe	unknown	-	3888	0	opaque-referrers(pfe)
1319483F	scripts\game\barkdata\1440375.pfe	unknown	-	3808	0	opaque-referrers(pfe)
2AAF759A	scripts\game\barkdata\1440380.pfe	unknown	-	3040	0	opaque-referrers(pfe)
E24FFAEA	scripts\game\barkdata\1440385.pfe	unknown	-	4480	0	opaque-referrers(pfe)
E1F3A63F	scripts\game\barkdata\1440390.pfe	unknown	-	4464	0	opaque-referrers(pfe)
2913294F	scripts\game\barkdata\1440395.pfe	unknown	-	3104	0	opaque-referrers(pfe)
035BC979	scripts\game\barkdata\1440400.pfe	unknown	-	3456	0	opaque-referrers(pfe)
CBBB4609	scripts\game\barkdata\1440405.pfe	unknown	-	2976	0	opaque-referrers(pfe)
A52CC2CD	scripts\game\barkdata\1440500.pfe	unknown	-	8048	0	opaque-referrers(pfe)
6DCC4DBD	scripts\game\barkdata\1440505.pfe	unknown	-	7200	0	opaque-referrers(pfe)
6E701168	scripts\game\barkdata\1440510.pfe	unknown	-	7168	0	opaque-referrers(pfe)
A6909E18	scripts\game\barkdata\1440515.pfe	unknown	-	7248	0	opaque-referrers(pfe)
6A3A9E86	scripts\game\barkdata\1441515.pfe	unknown	-	8112	0	opaque-referrers(pfe)
244E6358	scripts\game\barkdata\1441520.pfe	unknown	-	8768	0	opaque-referrers(pfe)
ECAEEC28	scripts\game\barkdata\1441525.pfe	unknown	-	7440	0	opaque-referrers(pfe)
EF12B0FD	scripts\game\barkdata\1441530.pfe	unknown	-	8144	0	opaque-referrers(pfe)
FCA93F1B	scripts\game\barkdata\1442195.pfe	unknown	-	5536	0	opaque-referrers(pfe)
52801397	scripts\game\barkdata\1442360.pfe	unknown	-	22688	0	opaque-referrers(pfe)
70E2BF45	scripts\game\barkdata\1444015.pfe	unknown	-	22112	0	opaque-referrers(pfe)
86582542	scripts\game\barkdata\1444145.pfe	unknown	-	18288	0	opaque-referrers(pfe)
88A3C869	scripts\game\barkdata\1444655.pfe	unknown	-	18208	0	opaque-referrers(pfe)
C6D735B7	scripts\game\barkdata\1444660.pfe	unknown	-	21248	0	opaque-referrers(pfe)
5AAA5F73	scripts\game\barkdata\1444780.pfe	unknown	-	11696	0	opaque-referrers(pfe)
E1C29F96	scripts\game\barkdata\1445740.pfe	unknown	-	4752	0	opaque-referrers(pfe)
505E6FC3	scripts\game\barkdata\1446350.pfe	unknown	-	6464	0	opaque-referrers(pfe)
46A3DF7F	scripts\game\barkdata\1447170.pfe	unknown	-	1488	0	opaque-referrers(pfe)
EFAD257A	scripts\game\barkdata\1448010.pfe	unknown	-	4528	0	opaque-referrers(pfe)
67C2BAFF	scripts\game\barkdata\1448730.pfe	unknown	-	1776	0	opaque-referrers(pfe)
AF22358F	scripts\game\barkdata\1448735.pfe	unknown	-	2160	0	opaque-referrers(pfe)
7AC78A47	scripts\game\barkdata\1448740.pfe	unknown	-	2272	0	opaque-referrers(pfe)
B2270537	scripts\game\barkdata\1448745.pfe	unknown	-	2064	0	opaque-referrers(pfe)
37FDC1A2	scripts\game\barkdata\1448930.pfe	unknown	-	1616	0	opaque-referrers(pfe)
FF1D4ED2	scripts\game\barkdata\1448935.pfe	unknown	-	1744	0	opaque-referrers(pfe)
98751EE8	scripts\game\barkdata\1449160.pfe	unknown	-	2160	0	opaque-referrers(pfe)
2CB52A0E	scripts\game\barkdata\1449245.pfe	unknown	-	2464	0	opaque-referrers(pfe)
617D8B05	scripts\game\barkdata\1449265.pfe	unknown	-	2112	0	opaque-referrers(pfe)
B257D68E	scripts\game\barkdata\1450500.pfe	unknown	-	9296	0	opaque-referrers(pfe)
4E5C2E4C	scripts\game\barkdata\1451345.pfe	unknown	-	8960	0	opaque-referrers(pfe)
D1D84A28	scripts\game\barkdata\1452175.pfe	unknown	-	7552	0	opaque-referrers(pfe)
86E308A0	scripts\game\barkdata\1453135.pfe	unknown	-	3216	0	opaque-referrers(pfe)
6799AB06	scripts\game\barkdata\1454015.pfe	unknown	-	3600	0	opaque-referrers(pfe)
29ED56D8	scripts\game\barkdata\1454020.pfe	unknown	-	3680	0	opaque-referrers(pfe)
D2E297CF	scripts\game\barkdata\1454825.pfe	unknown	-	2192	0	opaque-referrers(pfe)
2F526722	scripts\game\barkdata\1455575.pfe	unknown	-	23584	0	opaque-referrers(pfe)
DE04D5F7	scripts\game\barkdata\1455585.pfe	unknown	-	5360	0	opaque-referrers(pfe)
4501C026	scripts\game\barkdata\1458585.pfe	unknown	-	10064	0	opaque-referrers(pfe)
9C6EB836	scripts\game\barkdata\1461265.pfe	unknown	-	3424	0	opaque-referrers(pfe)
112988DC	scripts\game\barkdata\1464565.pfe	unknown	-	4736	0	opaque-referrers(pfe)
82B5D117	scripts\game\barkdata\1472940.pfe	unknown	-	5168	0	opaque-referrers(pfe)
B62FCEA2	scripts\game\barkdata\1485095.pfe	unknown	-	7600	0	opaque-referrers(pfe)
1806E22E	scripts\game\barkdata\1485260.pfe	unknown	-	13136	0	opaque-referrers(pfe)
699302A8	scripts\game\barkdata\1485815.pfe	unknown	-	2736	0	opaque-referrers(pfe)
2E337878	scripts\game\barkdata\1485816.pfe	unknown	-	2928	0	opaque-referrers(pfe)
135351C8	scripts\game\barkdata\1485817.pfe	unknown	-	1264	0	opaque-referrers(pfe)
49707BB2	scripts\game\barkdata\1485925.pfe	unknown	-	8672	0	opaque-referrers(pfe)
416B0EFF	scripts\game\barkdata\1486915.pfe	unknown	-	18768	0	opaque-referrers(pfe)
9F84DBDD	scripts\game\barkdata\1487560.pfe	unknown	-	14000	0	opaque-referrers(pfe)
3A8472E7	scripts\game\barkdata\1488640.pfe	unknown	-	4208	0	opaque-referrers(pfe)
C93D85CF	scripts\game\barkdata\1489250.pfe	unknown	-	3648	0	opaque-referrers(pfe)
1B5E3A85	scripts\game\barkdata\1490070.pfe	unknown	-	4064	0	opaque-referrers(pfe)
589F9C4B	scripts\game\barkdata\1490910.pfe	unknown	-	3024	0	opaque-referrers(pfe)
2FB54D37	scripts\game\barkdata\1491630.pfe	unknown	-	6864	0	opaque-referrers(pfe)
E755C247	scripts\game\barkdata\1491635.pfe	unknown	-	6288	0	opaque-referrers(pfe)
32B07D8F	scripts\game\barkdata\1491640.pfe	unknown	-	6368	0	opaque-referrers(pfe)
FA50F2FF	scripts\game\barkdata\1491645.pfe	unknown	-	6176	0	opaque-referrers(pfe)
7F8A366A	scripts\game\barkdata\1491830.pfe	unknown	-	7328	0	opaque-referrers(pfe)
B76AB91A	scripts\game\barkdata\1491835.pfe	unknown	-	7408	0	opaque-referrers(pfe)
B178CB92	scripts\game\barkdata\1492145.pfe	unknown	-	9440	0	opaque-referrers(pfe)
B2C49747	scripts\game\barkdata\1492150.pfe	unknown	-	6944	0	opaque-referrers(pfe)
7C9B29CD	scripts\game\barkdata\1493400.pfe	unknown	-	2544	0	opaque-referrers(pfe)
9B5EBB91	scripts\game\barkdata\1495075.pfe	unknown	-	5328	0	opaque-referrers(pfe)
8E40FE64	scripts\game\barkdata\1496035.pfe	unknown	-	3184	0	opaque-referrers(pfe)
56101ABC	scripts\game\barkdata\1496915.pfe	unknown	-	2928	0	opaque-referrers(pfe)
1864E762	scripts\game\barkdata\1496920.pfe	unknown	-	5696	0	opaque-referrers(pfe)
4C1113D1	scripts\game\barkdata\1497725.pfe	unknown	-	992	0	opaque-referrers(pfe)
F4148A53	scripts\game\barkdata\1498475.pfe	unknown	-	17312	0	opaque-referrers(pfe)
05423886	scripts\game\barkdata\1498485.pfe	unknown	-	9328	0	opaque-referrers(pfe)
54DCB01D	scripts\game\barkdata\1499020.pfe	unknown	-	2672	0	opaque-referrers(pfe)
69BC99AD	scripts\game\barkdata\1499021.pfe	unknown	-	2992	0	opaque-referrers(pfe)
2E1CE37D	scripts\game\barkdata\1499022.pfe	unknown	-	1264	0	opaque-referrers(pfe)
2B40575E	scripts\game\barkdata\1499315.pfe	unknown	-	12768	0	opaque-referrers(pfe)
2EF1972F	scripts\game\barkdata\1503630.pfe	unknown	-	5568	0	opaque-referrers(pfe)
79BEBE7B	scripts\game\barkdata\1504165.pfe	unknown	-	2560	0	opaque-referrers(pfe)
76164A78	scripts\game\barkdata\1505280.pfe	unknown	-	6768	0	opaque-referrers(pfe)
9059E9A2	scripts\game\barkdata\1506930.pfe	unknown	-	5632	0	opaque-referrers(pfe)
A509963F	scripts\game\barkdata\1507465.pfe	unknown	-	4448	0	opaque-referrers(pfe)
66DA6710	scripts\game\barkdata\1509405.pfe	unknown	-	6480	0	opaque-referrers(pfe)
434AA09C	scripts\game\barkdata\1510230.pfe	unknown	-	6240	0	opaque-referrers(pfe)
1D237598	scripts\game\barkdata\1512705.pfe	unknown	-	6784	0	opaque-referrers(pfe)
B2DFC10E	scripts\game\barkdata\1515840.pfe	unknown	-	7072	0	opaque-referrers(pfe)
1B7E6DAC	scripts\game\barkdata\1527995.pfe	unknown	-	10560	0	opaque-referrers(pfe)
C8070CC2	scripts\game\barkdata\1528160.pfe	unknown	-	16176	0	opaque-referrers(pfe)
7E328630	scripts\game\barkdata\1528715.pfe	unknown	-	2080	0	opaque-referrers(pfe)
3992FCE0	scripts\game\barkdata\1528716.pfe	unknown	-	2192	0	opaque-referrers(pfe)
04F2D550	scripts\game\barkdata\1528717.pfe	unknown	-	1776	0	opaque-referrers(pfe)
0EEE8477	scripts\game\barkdata\1528825.pfe	unknown	-	8032	0	opaque-referrers(pfe)
44D0F647	scripts\game\barkdata\1529815.pfe	unknown	-	12688	0	opaque-referrers(pfe)
5EA12C93	scripts\game\barkdata\1530460.pfe	unknown	-	16336	0	opaque-referrers(pfe)
79B486B2	scripts\game\barkdata\1531540.pfe	unknown	-	4464	0	opaque-referrers(pfe)
C82876E7	scripts\game\barkdata\1532150.pfe	unknown	-	2512	0	opaque-referrers(pfe)
B60F998B	scripts\game\barkdata\1532970.pfe	unknown	-	6096	0	opaque-referrers(pfe)
0A8B71BC	scripts\game\barkdata\1533810.pfe	unknown	-	2752	0	opaque-referrers(pfe)
2C51B86E	scripts\game\barkdata\1534530.pfe	unknown	-	7232	0	opaque-referrers(pfe)
E4B1371E	scripts\game\barkdata\1534535.pfe	unknown	-	7504	0	opaque-referrers(pfe)
315488D6	scripts\game\barkdata\1534540.pfe	unknown	-	7040	0	opaque-referrers(pfe)
F9B407A6	scripts\game\barkdata\1534545.pfe	unknown	-	6592	0	opaque-referrers(pfe)
BBCEA947	scripts\game\barkdata\1534730.pfe	unknown	-	7568	0	opaque-referrers(pfe)
732E2637	scripts\game\barkdata\1534735.pfe	unknown	-	7792	0	opaque-referrers(pfe)
6726289F	scripts\game\barkdata\1535045.pfe	unknown	-	8576	0	opaque-referrers(pfe)
649A744A	scripts\game\barkdata\1535050.pfe	unknown	-	8464	0	opaque-referrers(pfe)
8B30F887	scripts\game\barkdata\1536300.pfe	unknown	-	3440	0	opaque-referrers(pfe)
360F189F	scripts\game\barkdata\1537975.pfe	unknown	-	5824	0	opaque-referrers(pfe)
74BE4825	scripts\game\barkdata\1538935.pfe	unknown	-	4784	0	opaque-referrers(pfe)
53ABE204	scripts\game\barkdata\1539815.pfe	unknown	-	3040	0	opaque-referrers(pfe)
1DDF1FDA	scripts\game\barkdata\1539820.pfe	unknown	-	5952	0	opaque-referrers(pfe)
FE2E9D15	scripts\game\barkdata\1540625.pfe	unknown	-	896	0	opaque-referrers(pfe)
3071239F	scripts\game\barkdata\1541375.pfe	unknown	-	5856	0	opaque-referrers(pfe)
C127914A	scripts\game\barkdata\1541385.pfe	unknown	-	3648	0	opaque-referrers(pfe)
0C2C6212	scripts\game\barkdata\1541920.pfe	unknown	-	2080	0	opaque-referrers(pfe)
314C4BA2	scripts\game\barkdata\1541921.pfe	unknown	-	2208	0	opaque-referrers(pfe)
76EC3172	scripts\game\barkdata\1541922.pfe	unknown	-	1760	0	opaque-referrers(pfe)
CED0CCD5	scripts\game\barkdata\1542215.pfe	unknown	-	3696	0	opaque-referrers(pfe)
68D3ACBD	scripts\game\barkdata\1544400.pfe	unknown	-	4848	0	opaque-referrers(pfe)
55B3850D	scripts\game\barkdata\1544401.pfe	unknown	-	7072	0	opaque-referrers(pfe)
1213FFDD	scripts\game\barkdata\1544402.pfe	unknown	-	5680	0	opaque-referrers(pfe)
DA45133A	scripts\game\barkdata\1687950.pfe	unknown	-	9824	0	opaque-referrers(pfe)
E7253A8A	scripts\game\barkdata\1687951.pfe	unknown	-	6560	0	opaque-referrers(pfe)
A085405A	scripts\game\barkdata\1687952.pfe	unknown	-	4128	0	opaque-referrers(pfe)
D67254B0	scripts\game\barkdata\1688775.pfe	unknown	-	9520	0	opaque-referrers(pfe)
91D22E60	scripts\game\barkdata\1688776.pfe	unknown	-	7136	0	opaque-referrers(pfe)
ACB207D0	scripts\game\barkdata\1688777.pfe	unknown	-	3872	0	opaque-referrers(pfe)
694AE052	scripts\game\barkdata\1689600.pfe	unknown	-	9840	0	opaque-referrers(pfe)
542AC9E2	scripts\game\barkdata\1689601.pfe	unknown	-	7168	0	opaque-referrers(pfe)
138AB332	scripts\game\barkdata\1689602.pfe	unknown	-	3600	0	opaque-referrers(pfe)
73C9D068	scripts\game\barkdata\1690425.pfe	unknown	-	9872	0	opaque-referrers(pfe)
3469AAB8	scripts\game\barkdata\1690426.pfe	unknown	-	6864	0	opaque-referrers(pfe)
09098308	scripts\game\barkdata\1690427.pfe	unknown	-	3504	0	opaque-referrers(pfe)
09565A04	scripts\game\barkdata\1691250.pfe	unknown	-	10256	0	opaque-referrers(pfe)
343673B4	scripts\game\barkdata\1691251.pfe	unknown	-	6544	0	opaque-referrers(pfe)
73960964	scripts\game\barkdata\1691252.pfe	unknown	-	3680	0	opaque-referrers(pfe)
956E62B5	scripts\game\barkdata\1692075.pfe	unknown	-	9888	0	opaque-referrers(pfe)
D2CE1865	scripts\game\barkdata\1692076.pfe	unknown	-	6736	0	opaque-referrers(pfe)
EFAE31D5	scripts\game\barkdata\1692077.pfe	unknown	-	3920	0	opaque-referrers(pfe)
D51398AE	scripts\game\barkdata\1692900.pfe	unknown	-	10272	0	opaque-referrers(pfe)
E873B11E	scripts\game\barkdata\1692901.pfe	unknown	-	7376	0	opaque-referrers(pfe)
AFD3CBCE	scripts\game\barkdata\1692902.pfe	unknown	-	3920	0	opaque-referrers(pfe)
CCAECD16	scripts\game\barkdata\1693725.pfe	unknown	-	9584	0	opaque-referrers(pfe)
8B0EB7C6	scripts\game\barkdata\1693726.pfe	unknown	-	6912	0	opaque-referrers(pfe)
B66E9E76	scripts\game\barkdata\1693727.pfe	unknown	-	3872	0	opaque-referrers(pfe)
84116AEE	scripts\game\barkdata\1694550.pfe	unknown	-	10544	0	opaque-referrers(pfe)
B971435E	scripts\game\barkdata\1694551.pfe	unknown	-	8096	0	opaque-referrers(pfe)
FED1398E	scripts\game\barkdata\1694552.pfe	unknown	-	3392	0	opaque-referrers(pfe)
AE437131	scripts\game\barkdata\1695375.pfe	unknown	-	10832	0	opaque-referrers(pfe)
E9E30BE1	scripts\game\barkdata\1695376.pfe	unknown	-	7232	0	opaque-referrers(pfe)
D4832251	scripts\game\barkdata\1695377.pfe	unknown	-	4016	0	opaque-referrers(pfe)
535EC2AE	scripts\game\barkdata\1696200.pfe	unknown	-	11040	0	opaque-referrers(pfe)
6E3EEB1E	scripts\game\barkdata\1696201.pfe	unknown	-	7888	0	opaque-referrers(pfe)
299E91CE	scripts\game\barkdata\1696202.pfe	unknown	-	4000	0	opaque-referrers(pfe)
8D43FD62	scripts\game\barkdata\1697025.pfe	unknown	-	9968	0	opaque-referrers(pfe)
CAE387B2	scripts\game\barkdata\1697026.pfe	unknown	-	6944	0	opaque-referrers(pfe)
F783AE02	scripts\game\barkdata\1697027.pfe	unknown	-	3888	0	opaque-referrers(pfe)
52CDE5A5	scripts\game\barkdata\1816650.pfe	unknown	-	800	0	opaque-referrers(pfe)
6FADCC15	scripts\game\barkdata\1816651.pfe	unknown	-	560	0	opaque-referrers(pfe)
280DB6C5	scripts\game\barkdata\1816652.pfe	unknown	-	752	0	opaque-referrers(pfe)
8CD0DA69	scripts\game\barkdata\1817475.pfe	unknown	-	768	0	opaque-referrers(pfe)
CB70A0B9	scripts\game\barkdata\1817476.pfe	unknown	-	560	0	opaque-referrers(pfe)
F6108909	scripts\game\barkdata\1817477.pfe	unknown	-	688	0	opaque-referrers(pfe)
45B24983	scripts\game\barkdata\1818300.pfe	unknown	-	752	0	opaque-referrers(pfe)
78D26033	scripts\game\barkdata\1818301.pfe	unknown	-	624	0	opaque-referrers(pfe)
3F721AE3	scripts\game\barkdata\1818302.pfe	unknown	-	976	0	opaque-referrers(pfe)
9BAF764F	scripts\game\barkdata\1819125.pfe	unknown	-	784	0	opaque-referrers(pfe)
DC0F0C9F	scripts\game\barkdata\1819126.pfe	unknown	-	560	0	opaque-referrers(pfe)
E16F252F	scripts\game\barkdata\1819127.pfe	unknown	-	816	0	opaque-referrers(pfe)
7DA587E0	scripts\game\barkdata\1819950.pfe	unknown	-	816	0	opaque-referrers(pfe)
40C5AE50	scripts\game\barkdata\1819951.pfe	unknown	-	560	0	opaque-referrers(pfe)
0765D480	scripts\game\barkdata\1819952.pfe	unknown	-	992	0	opaque-referrers(pfe)
8E70F528	scripts\game\barkdata\1820775.pfe	unknown	-	736	0	opaque-referrers(pfe)
C9D08FF8	scripts\game\barkdata\1820776.pfe	unknown	-	560	0	opaque-referrers(pfe)
F4B0A648	scripts\game\barkdata\1820777.pfe	unknown	-	1040	0	opaque-referrers(pfe)
314841CA	scripts\game\barkdata\1821600.pfe	unknown	-	832	0	opaque-referrers(pfe)
0C28687A	scripts\game\barkdata\1821601.pfe	unknown	-	608	0	opaque-referrers(pfe)
4B8812AA	scripts\game\barkdata\1821602.pfe	unknown	-	1008	0	opaque-referrers(pfe)
AD70797B	scripts\game\barkdata\1822425.pfe	unknown	-	832	0	opaque-referrers(pfe)
EAD003AB	scripts\game\barkdata\1822426.pfe	unknown	-	768	0	opaque-referrers(pfe)
D7B02A1B	scripts\game\barkdata\1822427.pfe	unknown	-	976	0	opaque-referrers(pfe)
D7EFF317	scripts\game\barkdata\1823250.pfe	unknown	-	784	0	opaque-referrers(pfe)
EA8FDAA7	scripts\game\barkdata\1823251.pfe	unknown	-	880	0	opaque-referrers(pfe)
AD2FA077	scripts\game\barkdata\1823252.pfe	unknown	-	960	0	opaque-referrers(pfe)
CF9DC55C	scripts\game\barkdata\1824075.pfe	unknown	-	816	0	opaque-referrers(pfe)
883DBF8C	scripts\game\barkdata\1824076.pfe	unknown	-	720	0	opaque-referrers(pfe)
B55D963C	scripts\game\barkdata\1824077.pfe	unknown	-	688	0	opaque-referrers(pfe)
8FE03F47	scripts\game\barkdata\1824900.pfe	unknown	-	768	0	opaque-referrers(pfe)
B28016F7	scripts\game\barkdata\1824901.pfe	unknown	-	960	0	opaque-referrers(pfe)
F5206C27	scripts\game\barkdata\1824902.pfe	unknown	-	768	0	opaque-referrers(pfe)
965D6AFF	scripts\game\barkdata\1825725.pfe	unknown	-	736	0	opaque-referrers(pfe)
D1FD102F	scripts\game\barkdata\1825726.pfe	unknown	-	736	0	opaque-referrers(pfe)
EC9D399F	scripts\game\barkdata\1825727.pfe	unknown	-	688	0	opaque-referrers(pfe)
158E4C2D	scripts\game\barkdata\2.pfe	unknown	-	73728	0	opaque-referrers(pfe)
F9228E77	scripts\game\barkdata\272250.pfe	unknown	-	23936	0	opaque-referrers(pfe)
273FB1BB	scripts\game\barkdata\273075.pfe	unknown	-	22112	0	opaque-referrers(pfe)
67424BA0	scripts\game\barkdata\273900.pfe	unknown	-	7744	0	opaque-referrers(pfe)
5A226210	scripts\game\barkdata\273901.pfe	unknown	-	7360	0	opaque-referrers(pfe)
1D8218C0	scripts\game\barkdata\273902.pfe	unknown	-	7296	0	opaque-referrers(pfe)
B890179F	scripts\game\barkdata\274725.pfe	unknown	-	24272	0	opaque-referrers(pfe)
3640B9E0	scripts\game\barkdata\275550.pfe	unknown	-	22384	0	opaque-referrers(pfe)
